departement,num_circo,exprimes,nuls,blancs,votants,abstentions,inscrits,nom,nuance,voix,perc_ins,perc_exp,status
44,02,66463,266,832,67561,23971,91532,Mme Valérie OPPELT,ENS,17744,19.39,26.7,Battu
44,02,66463,266,832,67561,23971,91532,Mme Nolwenn FER,RN,9157,10,13.78,Battu
44,02,66463,266,832,67561,23971,91532,Mme Louisa AMROUCHE,LR,3893,4.25,5.86,Battu
44,02,66463,266,832,67561,23971,91532,M. Adrien COPROS,DVG,786,0.86,1.18,Battu
44,02,66463,266,832,67561,23971,91532,M. Nicolas BAZILLE,EXG,542,0.59,0.82,Battu
44,02,66463,266,832,67561,23971,91532,M. Nicolas VABRE,EXG,0,0,0,Battu
44,02,66463,266,832,67561,23971,91532,Mme Zora CHIGNOLE,DIV,0,0,0,Battu
44,03,65728,303,1242,67273,30116,97389,Mme Ségolène AMIOT,UG,29285,30.07,44.55,Qualif
44,03,65728,303,1242,67273,30116,97389,M. Matthieu ANNEREAU,ENS,16147,16.58,24.57,Qualif
44,03,65728,303,1242,67273,30116,97389,Mme Laurie ARC,RN,13425,13.78,20.43,Qualif
44,03,65728,303,1242,67273,30116,97389,Mme Sophie VAN GOETHEM,LR,4143,4.25,6.3,Battu
44,03,65728,303,1242,67273,30116,97389,M. Gildas PERROT,REG,1896,1.95,2.88,Battu
44,03,65728,303,1242,67273,30116,97389,Mme Hélène DOLIDON,EXG,832,0.85,1.27,Battu
44,04,65381,423,984,66788,26440,93228,Mme Julie LAERNOES,UG,30619,32.84,46.83,Qualif
44,04,65381,423,984,66788,26440,93228,Mme Aude AMADOU,ENS,14815,15.89,22.66,Qualif
44,04,65381,423,984,66788,26440,93228,Mme Gaëlle PINEAU,RN,13116,14.07,20.06,Qualif
44,04,65381,423,984,66788,26440,93228,Mme Astrid LUSSON,DVD,5450,5.85,8.34,Battu
44,04,65381,423,984,66788,26440,93228,M. Stéphane PELLEGRINI,EXG,788,0.85,1.21,Battu
44,04,65381,423,984,66788,26440,93228,M. François OLLÉON,ECO,593,0.64,0.91,Battu
44,04,65381,423,984,66788,26440,93228,M. Mattis GAUVIN,EXG,0,0,0,Battu
44,05,91897,639,1830,94366,33612,127978,M. Fabrice ROUSSEL,UG,34673,27.09,37.73,Qualif
44,05,91897,639,1830,94366,33612,127978,Mme Sarah EL HAÏRY,ENS,33241,25.97,36.17,Qualif
44,05,91897,639,1830,94366,33612,127978,M. Bruno COMBY,UXD,22722,17.75,24.73,Qualif
44,05,91897,639,1830,94366,33612,127978,Mme Emmanuelle CLOPEAU,EXG,1261,0.99,1.37,Battu
44,06,78794,778,1919,81491,35797,117288,M. Jean-Claude RAUX,UG,26919,22.95,34.16,Qualif
44,06,78794,778,1919,81491,35797,117288,M. Julio PICHON,RN,25886,22.07,32.85,Qualif
44,06,78794,778,1919,81491,35797,117288,M. Alain HUNAULT,DVD,22993,19.6,29.18,Qualif
44,06,78794,778,1919,81491,35797,117288,Mme Fannie LEJAU,DSV,1671,1.42,2.12,Battu
44,06,78794,778,1919,81491,35797,117288,Mme Marie-Paule CATHELINE,EXG,1325,1.13,1.68,Battu
44,07,82445,640,2478,85563,33383,118946,Mme Sandrine JOSSO,ENS,23489,19.75,28.49,Qualif
44,07,82445,640,2478,85563,33383,118946,M. Michel HUNAULT,UXD,23210,19.51,28.15,Qualif
44,07,82445,640,2478,85563,33383,118946,Mme Véronique MAHÉ,UG,19881,16.71,24.11,Qualif
44,07,82445,640,2478,85563,33383,118946,M. Bertrand PLOUVIER,LR,11616,9.77,14.09,Battu
44,07,82445,640,2478,85563,33383,118946,M. Gaël BOURDEAU,DSV,1595,1.34,1.93,Battu
44,07,82445,640,2478,85563,33383,118946,Mme Sophie CORBIN,REC,1426,1.2,1.73,Battu
44,07,82445,640,2478,85563,33383,118946,Mme Marie-France BELIN,EXG,1228,1.03,1.49,Battu
44,08,59115,392,945,60452,30695,91147,M. Matthias TAVEL,UG,18317,20.1,30.99,Qualif
44,08,59115,392,945,60452,30695,91147,M. Gauthier BOUCHET,RN,17065,18.72,28.87,Qualif
44,08,59115,392,945,60452,30695,91147,Mme Audrey DUFEU,ENS,11991,13.16,20.28,Qualif
44,08,59115,392,945,60452,30695,91147,M. Xavier PERRIN,DVG,8327,9.14,14.09,Battu
44,08,59115,392,945,60452,30695,91147,Mme Florence BEUVELET,LR,2525,2.77,4.27,Battu
44,08,59115,392,945,60452,30695,91147,M. Eddy LE BELLER,EXG,890,0.98,1.51,Battu
44,09,91804,875,1943,94622,38045,132667,M. Jean-Michel BRARD,DVD,29952,22.58,32.63,Qualif
44,09,91804,875,1943,94622,38045,132667,M. Bastian MALDINEY,RN,29841,22.49,32.51,Qualif
44,09,91804,875,1943,94622,38045,132667,Mme Hélène MACON,UG,24197,18.24,26.36,Qualif
44,09,91804,875,1943,94622,38045,132667,Mme Annie LE GAL LA SALLE,ECO,2713,2.04,2.96,Battu
44,09,91804,875,1943,94622,38045,132667,Mme Aurore PAPOT,DSV,1636,1.23,1.78,Battu
44,09,91804,875,1943,94622,38045,132667,M. Laurent CHOMARD,REC,1209,0.91,1.32,Battu
44,09,91804,875,1943,94622,38045,132667,Mme Annie HERVO,EXG,1134,0.85,1.24,Battu
44,09,91804,875,1943,94622,38045,132667,M. Yannis BIZIEN,REG,1122,0.85,1.22,Battu
44,10,90124,744,1807,92675,33656,126331,Mme Sophie ERRANTE,ENS,27555,21.81,30.57,Qualif
44,10,90124,744,1807,92675,33656,126331,M. Maxime VIANCIN,UG,25055,19.83,27.8,Qualif
44,10,90124,744,1807,92675,33656,126331,Mme Stéphanie COTREL,RN,23574,18.66,26.16,Qualif
44,10,90124,744,1807,92675,33656,126331,M. Xavier RINEAU,LR,8889,7.04,9.86,Battu
44,10,90124,744,1807,92675,33656,126331,M. Bruno CHEVALIER,DVG,2947,2.33,3.27,Battu
44,10,90124,744,1807,92675,33656,126331,M. Jacques COUSIN,DSV,1211,0.96,1.34,Battu
44,10,90124,744,1807,92675,33656,126331,Mme Emmanuèle GARDAIR,EXG,893,0.71,0.99,Battu
45,01,53079,282,803,54164,24145,78309,Mme Stéphanie RIST,ENS,16775,21.42,31.6,Qualif
45,01,53079,282,803,54164,24145,78309,Mme Ghislaine KOUNOWSKI,UG,16706,21.33,31.47,Qualif
45,01,53079,282,803,54164,24145,78309,Mme Tiffanie RABAULT,RN,14880,19,28.03,Qualif
45,01,53079,282,803,54164,24145,78309,M. Guillaume CHASSANG,DVC,3620,4.62,6.82,Battu
45,01,53079,282,803,54164,24145,78309,Mme Nicole MAURICE,REC,659,0.84,1.24,Battu
45,01,53079,282,803,54164,24145,78309,M. Claude TREPKA,EXG,439,0.56,0.83,Battu
45,02,57602,398,836,58836,29765,88601,Mme Elodie BABIN,RN,18957,21.4,32.91,Qualif
45,02,57602,398,836,58836,29765,88601,M. Emmanuel DUPLESSY,UG,16148,18.23,28.03,Qualif
45,02,57602,398,836,58836,29765,88601,Mme Caroline JANVIER,ENS,13263,14.97,23.03,Qualif
45,02,57602,398,836,58836,29765,88601,M. Cyril COLAS,LR,4527,5.11,7.86,Battu
45,02,57602,398,836,58836,29765,88601,M. Yann CHAILLOU,DVG,1951,2.2,3.39,Battu
45,02,57602,398,836,58836,29765,88601,M. Bruno CARRANI,ECO,1474,1.66,2.56,Battu
45,02,57602,398,836,58836,29765,88601,Mme Marie-Odile DUVILLARD,REC,716,0.81,1.24,Battu
45,02,57602,398,836,58836,29765,88601,Mme Farida MEGDOUD,EXG,388,0.44,0.67,Battu
45,02,57602,398,836,58836,29765,88601,M. Ahmed AACHBOUN,DVG,178,0.2,0.31,Battu
45,03,46943,382,1005,48330,22115,70445,Mme Mathilde PARIS,RN,21373,30.34,45.53,Qualif
45,03,46943,382,1005,48330,22115,70445,Mme Constance DE PÉLICHY,DVD,15041,21.35,32.04,Qualif
45,03,46943,382,1005,48330,22115,70445,M. Clément VERDE,UG,9089,12.9,19.36,Qualif
45,03,46943,382,1005,48330,22115,70445,M. Thomas MAURICE,REC,792,1.12,1.69,Battu
45,03,46943,382,1005,48330,22115,70445,M. Michel NAULIN,EXG,648,0.92,1.38,Battu
45,04,46785,305,955,48045,26054,74099,M. Thomas MÉNAGÉ,RN,23231,31.35,49.65,Qualif
45,04,46785,305,955,48045,26054,74099,M. Bruno NOTTIN,UG,9889,13.35,21.14,Qualif
45,04,46785,305,955,48045,26054,74099,Mme Mélusine HARLÉ,ENS,7029,9.49,15.02,Battu
45,04,46785,305,955,48045,26054,74099,M. Ariel LÉVY,LR,5537,7.47,11.83,Battu
45,04,46785,305,955,48045,26054,74099,Mme Dominique CLERGUE,EXG,551,0.74,1.18,Battu
45,04,46785,305,955,48045,26054,74099,M. Georges LOUBERT,REC,535,0.72,1.14,Battu
45,04,46785,305,955,48045,26054,74099,Mme Françoise ROCHE,DIV,13,0.02,0.03,Battu
45,05,48177,365,793,49335,24246,73581,M. Jean-Lin LACAPELLE,RN,20893,28.39,43.37,Qualif
45,05,48177,365,793,49335,24246,73581,M. Anthony BROSSE,ENS,10604,14.41,22.01,Qualif
45,05,48177,365,793,49335,24246,73581,Mme Anne-Laure BOUTET,UG,9524,12.94,19.77,Qualif
45,05,48177,365,793,49335,24246,73581,M. Benjamin QUELIN,DVD,4817,6.55,10,Battu
45,05,48177,365,793,49335,24246,73581,Mme Christine BIARDEAU,DIV,1259,1.71,2.61,Battu
45,05,48177,365,793,49335,24246,73581,Mme Martine ROBERT,REC,651,0.88,1.35,Battu
45,05,48177,365,793,49335,24246,73581,Mme Céline SOTTEJEAU,EXG,429,0.58,0.89,Battu
45,06,51090,340,867,52297,23787,76084,M. Anthony ZELLER,RN,16253,21.36,31.81,Qualif
45,06,51090,340,867,52297,23787,76084,M. Richard RAMOS,ENS,15635,20.55,30.6,Qualif
45,06,51090,340,867,52297,23787,76084,M. Christophe LAVIALLE,UG,15176,19.95,29.7,Qualif
45,06,51090,340,867,52297,23787,76084,M. Jean-Luc POISSON,LR,2239,2.94,4.38,Battu
45,06,51090,340,867,52297,23787,76084,Mme Isabelle LAMARQUE,REC,664,0.87,1.3,Battu
45,06,51090,340,867,52297,23787,76084,Mme Annie BERTHAULT-KORZHYK,DSV,595,0.78,1.16,Battu
45,06,51090,340,867,52297,23787,76084,M. David CHOQUEL,EXG,528,0.69,1.03,Battu
46,01,52503,575,598,53676,19371,73047,M. Aurélien PRADIÉ,LR,22180,30.36,42.25,Qualif
46,01,52503,575,598,53676,19371,73047,Mme Elsa BOUGEARD,UG,12775,17.49,24.33,Qualif
46,01,52503,575,598,53676,19371,73047,Mme Slavka MIHAYLOVA,RN,12108,16.58,23.06,Qualif
46,01,52503,575,598,53676,19371,73047,M. Frédéric DECREMPS,ENS,4689,6.42,8.93,Battu
46,01,52503,575,598,53676,19371,73047,M. François TESSON,REC,398,0.54,0.76,Battu
46,01,52503,575,598,53676,19371,73047,M. Ghislain DOMENECH,EXG,353,0.48,0.67,Battu
46,02,47303,880,1114,49297,17023,66320,M. Christophe PROENÇA,UG,18079,27.26,38.22,Qualif
46,02,47303,880,1114,49297,17023,66320,M. Gérard Raymond BLANCHET,RN,14369,21.67,30.38,Qualif
46,02,47303,880,1114,49297,17023,66320,Mme Huguette TIEGNA,ENS,12752,19.23,26.96,Qualif
46,02,47303,880,1114,49297,17023,66320,M. Daniel PAGET,DIV,1237,1.87,2.62,Battu
46,02,47303,880,1114,49297,17023,66320,Mme Marie-Michèle VIAU,EXG,607,0.92,1.28,Battu
46,02,47303,880,1114,49297,17023,66320,M. Rabah BOUGUERRA,DVG,259,0.39,0.55,Battu
47,01,60389,841,1456,62686,25872,88558,M. Sébastien DELBOSQ,RN,26034,29.4,43.11,Qualif
47,01,60389,841,1456,62686,25872,88558,M. Michel LAUZZANA,ENS,17155,19.37,28.41,Qualif
47,01,60389,841,1456,62686,25872,88558,M. Paul VO VAN,UG,15479,17.48,25.63,Qualif
47,01,60389,841,1456,62686,25872,88558,M. Patrice CUQUEL,REG,1021,1.15,1.69,Battu
47,01,60389,841,1456,62686,25872,88558,M. Mohamed EL MARBATI,EXG,700,0.79,1.16,Battu
47,02,51269,878,1196,53343,23601,76944,Mme Hélène LAPORTE,RN,25281,32.86,49.31,Qualif
47,02,51269,878,1196,53343,23601,76944,M. Christophe COURREGELONGUE,UG,13787,17.92,26.89,Qualif
47,02,51269,878,1196,53343,23601,76944,M. Jean-Marie LENZI,ENS,11272,14.65,21.99,Qualif
47,02,51269,878,1196,53343,23601,76944,Mme Nathalie LAMBOLEZ,EXG,929,1.21,1.81,Battu
47,03,51526,578,900,53004,22782,75786,Mme Annick COUSIN,RN,21168,27.93,41.08,Qualif
47,03,51526,578,900,53004,22782,75786,M. Guillaume LEPERS,DVD,12876,16.99,24.99,Qualif
47,03,51526,578,900,53004,22782,75786,M. Xavier CZAPLA,UG,9460,12.48,18.36,Battu
47,03,51526,578,900,53004,22782,75786,M. Jérôme CAHUZAC,DVG,7501,9.9,14.56,Battu
47,03,51526,578,900,53004,22782,75786,Mme Bernadette GASC,EXG,521,0.69,1.01,Battu
48,01,43478,451,916,44845,14919,59764,Mme Sophie PANTEL,UG,15292,25.59,35.17,Qualif
48,01,43478,451,916,44845,14919,59764,M. Luc-Etienne GOUSSEAU,RN,14743,24.67,33.91,Qualif
48,01,43478,451,916,44845,14919,59764,M. Pierre MOREL A L'HUISSIER,DVD,10451,17.49,24.04,Qualif
48,01,43478,451,916,44845,14919,59764,M. Michel GUIRAL,DIV,2627,4.4,6.04,Battu
48,01,43478,451,916,44845,14919,59764,Mme Annie SOUCHON,EXG,284,0.48,0.65,Battu
48,01,43478,451,916,44845,14919,59764,M. Dja ZIDOUN,DVG,81,0.14,0.19,Battu
49,01,60540,518,1016,62074,26601,88675,M. François GERNIGON,ENS,21087,23.78,34.83,Qualif
49,01,60540,518,1016,62074,26601,88675,Mme Elsa RICHARD,UG,20475,23.09,33.82,Qualif
49,01,60540,518,1016,62074,26601,88675,M. Hugo LOUVIGNE,RN,13995,15.78,23.12,Qualif
49,01,60540,518,1016,62074,26601,88675,Mme Séverine LÉCUYER,LR,3736,4.21,6.17,Battu
49,01,60540,518,1016,62074,26601,88675,Mme Marie Louise DUPAS,EXG,642,0.72,1.06,Battu
49,01,60540,518,1016,62074,26601,88675,Mme Roselyne PRUNIERE,REC,432,0.49,0.71,Battu
49,01,60540,518,1016,62074,26601,88675,M. Anthony GOUAS,EXG,173,0.2,0.29,Battu
49,02,65744,544,1325,67613,27970,95583,Mme Stella DUPONT,ENS,21761,22.77,33.1,Qualif
49,02,65744,544,1325,67613,27970,95583,M. Léo METAYER,UG,18621,19.48,28.32,Qualif
49,02,65744,544,1325,67613,27970,95583,M. Thomas BRISSEAU,RN,15945,16.68,24.25,Qualif
49,02,65744,544,1325,67613,27970,95583,M. Benoît TRIOT,LR,5864,6.13,8.92,Battu
49,02,65744,544,1325,67613,27970,95583,M. Bertrand SALQUAIN,DVC,2719,2.84,4.14,Battu
49,02,65744,544,1325,67613,27970,95583,M. Philippe LEBRUN,EXG,834,0.87,1.27,Battu
49,03,48481,470,918,49869,22879,72748,M. Edouard BOURGEAULT,RN,18344,25.22,37.84,Qualif
49,03,48481,470,918,49869,22879,72748,Mme Anne-Laure BLIN,LR,11572,15.91,23.87,Qualif
49,03,48481,470,918,49869,22879,72748,M. Patrick ALEXANDRE,UG,9656,13.27,19.92,Qualif
49,03,48481,470,918,49869,22879,72748,M. Simon HOLLEY,ENS,8168,11.23,16.85,Battu
49,03,48481,470,918,49869,22879,72748,Mme Patricia PEILLON,EXG,741,1.02,1.53,Battu
49,04,51621,586,1085,53292,22834,76126,Mme Aurore LAHONDÈS,RN,18014,23.66,34.9,Qualif
49,04,51621,586,1085,53292,22834,76126,Mme Laëtitia SAINT-PAUL,ENS,18001,23.65,34.87,Qualif
49,04,51621,586,1085,53292,22834,76126,Mme Charlyne BOUVET,UG,10629,13.96,20.59,Qualif
49,04,51621,586,1085,53292,22834,76126,M. Frédéric MORTIER,LR,3455,4.54,6.69,Battu
49,04,51621,586,1085,53292,22834,76126,Mme Delphine HAMON,DSV,769,1.01,1.49,Battu
49,04,51621,586,1085,53292,22834,76126,Mme Sylvie GERET,EXG,750,0.99,1.45,Battu
49,04,51621,586,1085,53292,22834,76126,M. Nicolas VITASSE,EXG,3,0,0.01,Battu
49,05,52604,529,1207,54340,25757,80097,M. Denis MASSEGLIA,ENS,17730,22.14,33.7,Qualif
49,05,52604,529,1207,54340,25757,80097,M. Gilles BOURDOULEIX,UXD,16066,20.06,30.54,Qualif
49,05,52604,529,1207,54340,25757,80097,Mme France MOREAU,UG,11220,14.01,21.33,Qualif
49,05,52604,529,1207,54340,25757,80097,M. Jacquelin LIGOT,LR,5362,6.69,10.19,Battu
49,05,52604,529,1207,54340,25757,80097,M. Frédéric GUYARD,DSV,822,1.03,1.56,Battu
49,05,52604,529,1207,54340,25757,80097,M. Didier TESTU,EXG,821,1.03,1.56,Battu
49,05,52604,529,1207,54340,25757,80097,Mme Véronique ESTANG,REC,583,0.73,1.11,Battu
49,06,67389,766,1618,69773,29883,99656,Mme Nicole DUBRE CHIRAT,ENS,23776,23.86,35.28,Qualif
49,06,67389,766,1618,69773,29883,99656,M. Tim PAVAGEAU,RN,19422,19.49,28.82,Qualif
49,06,67389,766,1618,69773,29883,99656,Mme Sylvie GABIN,UG,16707,16.76,24.79,Qualif
49,06,67389,766,1618,69773,29883,99656,Mme Anaëlle CHAUSSIVERT,LR,5142,5.16,7.63,Battu
49,06,67389,766,1618,69773,29883,99656,M. Eric MERCIER,DSV,1243,1.25,1.84,Battu
49,06,67389,766,1618,69773,29883,99656,M. Yann LE DIAGON,EXG,1099,1.1,1.63,Battu
49,07,57716,544,1305,59565,24926,84491,M. Philippe BOLO,ENS,19541,23.13,33.86,Qualif
49,07,57716,544,1305,59565,24926,84491,M. Guillaume JOUANNEAU,UG,16778,19.86,29.07,Qualif
49,07,57716,544,1305,59565,24926,84491,Mme Clémence LASCAUD,RN,15802,18.7,27.38,Qualif
49,07,57716,544,1305,59565,24926,84491,Mme Sandrine BOULLAIS CHALLIER,LR,3320,3.93,5.75,Battu
49,07,57716,544,1305,59565,24926,84491,Mme Céline L'HUILLIER,EXG,810,0.96,1.4,Battu
49,07,57716,544,1305,59565,24926,84491,M. Régis CRESPIN,DSV,750,0.89,1.3,Battu
49,07,57716,544,1305,59565,24926,84491,Mme Valérie GORIOUX,REC,715,0.85,1.24,Battu
49,07,57716,544,1305,59565,24926,84491,M. Raphaël DE LA SALMONIERE,DVD,0,0,0,Battu
50,01,58778,328,929,60035,26692,86727,M. Philippe GOSSELIN,DVD,22513,25.96,38.3,Qualif
50,01,58778,328,929,60035,26692,86727,M. Franck SIMON,RN,19333,22.29,32.89,Qualif
50,01,58778,328,929,60035,26692,86727,M. Guillaume HEDOUIN,UG,10792,12.44,18.36,Battu
50,01,58778,328,929,60035,26692,86727,M. Michaël MASSON,ENS,4723,5.45,8.04,Battu
50,01,58778,328,929,60035,26692,86727,Mme Olivia LEWI,EXG,578,0.67,0.98,Battu
50,01,58778,328,929,60035,26692,86727,M. Laurent BESAGNY,REC,418,0.48,0.71,Battu
50,01,58778,328,929,60035,26692,86727,M. Baptiste RAJAUT,ECO,250,0.29,0.43,Battu
50,01,58778,328,929,60035,26692,86727,M. Jacques POISSON,DVD,171,0.2,0.29,Battu
50,02,66541,525,1193,68259,28521,96780,M. Bertrand SORRE,ENS,26555,27.44,39.91,Qualif
50,02,66541,525,1193,68259,28521,96780,Mme Marie-Françoise KURDZIEL,RN,21186,21.89,31.84,Qualif
50,02,66541,525,1193,68259,28521,96780,M. Patrick GRIMBERT,UG,11529,11.91,17.33,Battu
50,02,66541,525,1193,68259,28521,96780,Mme Julie BARENTON GUILLAS,DVD,5739,5.93,8.62,Battu
50,02,66541,525,1193,68259,28521,96780,Mme Mai TRAN,EXG,811,0.84,1.22,Battu
50,02,66541,525,1193,68259,28521,96780,M. Hervé RETAILLEAU,REC,721,0.74,1.08,Battu
50,03,75904,505,1454,77863,33235,111098,M. Pierre GIRY,UXD,25725,23.16,33.89,Qualif
50,03,75904,505,1454,77863,33235,111098,M. Stéphane TRAVERT,ENS,25232,22.71,33.24,Qualif
50,03,75904,505,1454,77863,33235,111098,Mme Gaëlle VEROVE,UG,15191,13.67,20.01,Qualif
50,03,75904,505,1454,77863,33235,111098,Mme Stéphanie MAUBÉ,DIV,6951,6.26,9.16,Battu
50,03,75904,505,1454,77863,33235,111098,M. Yohann QUESNEL,DSV,945,0.85,1.24,Battu
50,03,75904,505,1454,77863,33235,111098,M. Christian GUYOT,REC,842,0.76,1.11,Battu
50,03,75904,505,1454,77863,33235,111098,M. Mansour AYOUTI,EXG,629,0.57,0.83,Battu
50,03,75904,505,1454,77863,33235,111098,M. Aurélien VERLEYEN,ECO,389,0.35,0.51,Battu
50,04,58259,399,1082,59740,28923,88663,Mme Anna PIC,UG,19940,22.49,34.23,Qualif
50,04,58259,399,1082,59740,28923,88663,M. Nicolas CONQUER,UXD,17481,19.72,30.01,Qualif
50,04,58259,399,1082,59740,28923,88663,M. Yann LEPETIT,ENS,10417,11.75,17.88,Battu
50,04,58259,399,1082,59740,28923,88663,Mme Camille MARGUERITTE,DVD,8637,9.74,14.83,Battu
50,04,58259,399,1082,59740,28923,88663,M. Abdelkader BENRAMDANE,EXG,900,1.02,1.54,Battu
50,04,58259,399,1082,59740,28923,88663,M. Yann DA CRUZ-LEGELEUX,REC,884,1,1.52,Battu
51,01,47446,340,789,48575,26815,75390,M. Adrien MEXIS,DVD,17697,23.47,37.3,Qualif
51,01,47446,340,789,48575,26815,75390,M. Xavier ALBERTINI,ENS,16058,21.3,33.84,Qualif
51,01,47446,340,789,48575,26815,75390,Mme Evelyne BOURGOIN,UG,12835,17.02,27.05,Qualif
51,01,47446,340,789,48575,26815,75390,M. Vincent VARLET,EXG,856,1.14,1.8,Battu
51,02,48553,338,552,49443,25184,74627,Mme Anne-Sophie FRIGOUT,RN,17645,23.64,36.34,Qualif
51,02,48553,338,552,49443,25184,74627,Mme Laure MILLER,ENS,14756,19.77,30.39,Qualif
51,02,48553,338,552,49443,25184,74627,M. Stéphane PIROUELLE,UG,10560,14.15,21.75,Qualif
51,02,48553,338,552,49443,25184,74627,M. Stéphane LANG,DVD,3425,4.59,7.05,Battu
51,02,48553,338,552,49443,25184,74627,M. Ghislain WYSOCINSKI,ECO,1301,1.74,2.68,Battu
51,02,48553,338,552,49443,25184,74627,Mme Marie PACE,REC,446,0.6,0.92,Battu
51,02,48553,338,552,49443,25184,74627,M. Thomas ROSE,EXG,420,0.56,0.87,Battu
51,03,49936,575,1257,51768,26708,78476,M. Maxime MICHELET,UXD,21890,27.89,43.84,Qualif
51,03,49936,575,1257,51768,26708,78476,M. Eric GIRARDIN,ENS,15942,20.31,31.92,Qualif
51,03,49936,575,1257,51768,26708,78476,Mme Chantal BERTHÉLÉMY,UG,9397,11.97,18.82,Battu
51,03,49936,575,1257,51768,26708,78476,Mme Johanna JABBOUR,DSV,1219,1.55,2.44,Battu
51,03,49936,575,1257,51768,26708,78476,Mme Charlotte CORMERAIS,EXG,769,0.98,1.54,Battu
51,03,49936,575,1257,51768,26708,78476,M. Julien SENE,REC,719,0.92,1.44,Battu
51,04,49208,442,840,50490,27404,77894,M. Achille BISIAUX,RN,21045,27.02,42.77,Qualif
51,04,49208,442,840,50490,27404,77894,Mme Lise MAGNIER,ENS,15245,19.57,30.98,Qualif
51,04,49208,442,840,50490,27404,77894,M. Maxence LAURENT,UG,8845,11.36,17.97,Battu
51,04,49208,442,840,50490,27404,77894,M. Gabriel MICHEL,LR,3249,4.17,6.6,Battu
51,04,49208,442,840,50490,27404,77894,M. Laurent GOSSEAU,EXG,690,0.89,1.4,Battu
51,04,49208,442,840,50490,27404,77894,M. Marty DUCANDA,DIV,134,0.17,0.27,Battu
51,05,50981,374,616,51971,23631,75602,M. Thierry BESSON,RN,23954,31.68,46.99,Qualif
51,05,50981,374,616,51971,23631,75602,M. Charles DE COURSON,DVC,21751,28.77,42.66,Qualif
51,05,50981,374,616,51971,23631,75602,M. Gaël PADIOU,UG,4774,6.31,9.36,Battu
51,05,50981,374,616,51971,23631,75602,Mme Joëlle BASTIEN,EXG,502,0.66,0.98,Battu
52,01,44672,763,1159,46594,22577,69171,M. Christophe BENTZ,RN,21815,31.54,48.83,Qualif
52,01,44672,763,1159,46594,22577,69171,Mme Bérangère ABBA,ENS,12529,18.11,28.05,Qualif
52,01,44672,763,1159,46594,22577,69171,M. Benjamin LAMBERT,UG,9104,13.16,20.38,Qualif
52,01,44672,763,1159,46594,22577,69171,M. Sylvain DEMAY,EXG,869,1.26,1.95,Battu
52,01,44672,763,1159,46594,22577,69171,M. Baptiste GALLET,DIV,355,0.51,0.79,Battu
52,02,36976,426,670,38072,20971,59043,Mme Laurence ROBERT-DEHAULT,RN,21009,35.58,56.82,Elu
52,02,36976,426,670,38072,20971,59043,M. Nicolas LACROIX,DVD,10407,17.63,28.15,Battu
52,02,36976,426,670,38072,20971,59043,Mme Ingrid VIOT,UG,4876,8.26,13.19,Battu
52,02,36976,426,670,38072,20971,59043,M. Justin PRUM,EXG,684,1.16,1.85,Battu
53,01,49533,391,859,50783,23384,74167,M. Guillaume GAROT,UG,22483,30.31,45.39,Qualif
53,01,49533,391,859,50783,23384,74167,Mme Paule VEYRE DE SORAS,RN,14161,19.09,28.59,Qualif
53,01,49533,391,859,50783,23384,74167,M. Vincent SAULNIER,UDI,9957,13.43,20.1,Qualif
53,01,49533,391,859,50783,23384,74167,Mme Stéphanie HIBON ARTHUIS,DVD,2467,3.33,4.98,Battu
53,01,49533,391,859,50783,23384,74167,M. Fabrice ROMIER,EXG,465,0.63,0.94,Battu
53,02,53301,517,1161,54979,24780,79759,Mme Géraldine BANNIER,ENS,18746,23.5,35.17,Qualif
53,02,53301,517,1161,54979,24780,79759,M. Jean-Michel CADENAS,RN,16944,21.24,31.79,Qualif
53,02,53301,517,1161,54979,24780,79759,M. Grégory BOISSEAU,UG,12135,15.21,22.77,Qualif
53,02,53301,517,1161,54979,24780,79759,M. Pierre-Elie GUYON,DVD,4877,6.11,9.15,Battu
53,02,53301,517,1161,54979,24780,79759,M. Jean-Luc PLACE,EXG,390,0.49,0.73,Battu
53,02,53301,517,1161,54979,24780,79759,M. Patrice GRUDE,DIV,209,0.26,0.39,Battu
53,03,47848,470,867,49185,23470,72655,M. Yannick FAVENNEC,HOR,23294,32.06,48.68,Qualif
53,03,47848,470,867,49185,23470,72655,Mme Annie BELL,RN,14884,20.49,31.11,Qualif
53,03,47848,470,867,49185,23470,72655,Mme Stéphanie LEFOULON,UG,9176,12.63,19.18,Qualif
53,03,47848,470,867,49185,23470,72655,Mme Martine AMELIN,EXG,494,0.68,1.03,Battu
54,01,54722,357,798,55877,27392,83269,Mme Estelle MERCIER,UG,20645,24.79,37.73,Qualif
54,01,54722,357,798,55877,27392,83269,Mme Patricia MELET,RN,14719,17.68,26.9,Qualif
54,01,54722,357,798,55877,27392,83269,M. Philippe GUILLEMARD,ENS,14435,17.34,26.38,Qualif
54,01,54722,357,798,55877,27392,83269,M. Aurélien ARNOULD,LR,3518,4.22,6.43,Battu
54,01,54722,357,798,55877,27392,83269,Mme Christiane NIMSGERN,EXG,741,0.89,1.35,Battu
54,01,54722,357,798,55877,27392,83269,M. Massimo NESPOLO,DSV,664,0.8,1.21,Battu
54,02,45120,217,548,45885,22031,67916,M. Stéphane HABLOT,UG,18008,26.52,39.91,Qualif
54,02,45120,217,548,45885,22031,67916,M. Emmanuel LACRESSE,ENS,13869,20.42,30.74,Qualif
